SID,ISO_TIME,shear_grad_motion,wspd850_std_patch,msl_trough_dist_km,msl_trough_bearing_deg,msl_patch_anom,shear_asym_motion
1941334N08087,1941-12-03 09:00:00,-0.0392380958854891,2.0622570514678955,188.63735859682816,59.77910999091216,65.9765625,-3.1566278856926884
1941334N08087,1941-12-03 12:00:00,-0.0202687958117651,2.1677348613739014,207.08998158617328,221.37942848561065,236.5390625,-4.692043072145309
1941334N08087,1941-12-03 15:00:00,-0.0076377460201132,2.290560722351074,213.7901467334348,314.74348344626,7.34375,0.004528403730438
1941334N08087,1941-12-03 18:00:00,0.0138193845273248,2.5342118740081787,134.7618687472181,325.67252941053187,-53.078125,-0.1667882049682205
1941334N08087,1941-12-03 21:00:00,0.0234791854268351,2.7666544914245605,67.40091944060538,325.6113880121689,-30.5390625,1.0639826842526432
1941334N08087,1941-12-04 00:00:00,0.0595829322585195,2.56850528717041,15.566934159316634,135.57600082347335,-43.171875,5.224739715665983
1941334N08087,1941-12-04 03:00:00,0.0312283652388485,2.454623222351074,166.74625414437648,339.0591976811154,-18.1953125,1.359179335140345
1941334N08087,1941-12-04 06:00:00,0.0535445492834749,2.2052366733551025,39.83094020107418,33.10232352073888,-31.234375,3.6198944397051553
1941334N08087,1941-12-04 09:00:00,0.0217891848384603,2.4606876373291016,33.79933859081783,350.7409229289242,-47.7421875,1.4025336842106526
1941334N08087,1941-12-04 12:00:00,0.055983207039894,2.319669723510742,78.02598158558487,356.0108385471091,-35.7578125,4.581747994253646
1941334N08087,1941-12-04 15:00:00,0.004938734321437,2.5959575176239014,54.56075447626935,336.52656404310443,-37.4375,0.4273540525528156
1941334N08087,1941-12-04 18:00:00,0.000240442074121,3.3928558826446533,64.44967931401796,30.3530539644712,-42.375,-0.6161078822080697
1941334N08087,1941-12-04 21:00:00,0.0149308640246367,2.9413816928863525,73.08788801412011,351.4663380524565,-51.875,-0.9832130225648594
1941334N08087,1941-12-05 00:00:00,0.0,1.8246822357177728,48.84602212401511,117.04139113202814,-61.5078125,-0.3852378039400799
1941334N08087,1941-12-05 03:00:00,0.0,1.2533161640167236,124.60921411779545,60.50017477369971,-61.390625,0.0
1941334N08087,1941-12-05 06:00:00,0.0,1.0623570680618286,166.31209539756068,78.26952734586939,-9.5,0.0
1941334N08087,1941-12-05 09:00:00,0.0,,,,,0.0
1941334N08087,1941-12-05 12:00:00,0.0,,,,,0.0
1941334N08087,1941-12-05 15:00:00,0.0,,,,,0.0
1941334N08087,1941-12-05 18:00:00,0.0,,,,,0.0
1941343N09092,1941-12-09 03:00:00,0.0403269967514323,3.3404009342193604,174.5253769981376,235.10856598951733,-12.90625,7.447235518844291
1941343N09092,1941-12-09 06:00:00,0.0659810299378304,3.750171899795532,196.8452766026592,212.1481240927897,-15.5859375,6.37918919759528
1941343N09092,1941-12-09 09:00:00,0.0181338613642044,3.774491786956787,200.95103166801485,232.61621393002247,-10.6953125,6.272043611582044
1941343N09092,1941-12-09 12:00:00,0.0550897187974549,3.847923040390015,188.78690943678103,231.90228866987232,-30.84375,7.242938921095831
1941343N09092,1941-12-09 15:00:00,0.0937149144429771,4.100477695465088,215.0610145789408,223.7312816567247,-11.671875,7.864237877751687
1941343N09092,1941-12-09 18:00:00,0.0427384288781899,4.17193603515625,234.50781212093435,224.78119702027456,-32.765625,4.328822011811378
