n_ibtracs_points,frac_missing_wmo_wind,frac_missing_usa_wind,frac_missing_newdelhi_wind,frac_track_not_main,frac_nature_nr,n_ready_points,frac_newdelhi_wind_missing_ready,frac_irregular_dt,frac_latnext_mismatch,genesis_year,SID
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1929.0,1929275N12085
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1929.0,1929307N08086
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1929.0,1929330N11084
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1930.0,1930125N06083
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1930.0,1930132N18089
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1930.0,1930179N19089
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1930.0,1930196N20092
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1930.0,1930198N22088
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1930.0,1930249N18091
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1930.0,1930294N08086
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1930.0,1930312N14091
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1930.0,1930320N12087
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1930.0,1930332N10084
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1930.0,1930354N10092
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1931.0,1931134N15088
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1931.0,1931218N19089
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1931.0,1931226N20089
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1931.0,1931231N21089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1931.0,1931242N19088
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1931.0,1931265N18088
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1931.0,1931284N17088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1931.0,1931298N18087
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1931.0,1931303N10084
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1931.0,1931343N05081
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1931.0,1931356N07083
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1932.0,1932144N17086
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1932.0,1932159N20090
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1932.0,1932191N19087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1932.0,1932201N20088
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1932.0,1932206N20088
74,1.0,1.0,1.0,0.0,0.0,70.0,1.0,0.0,0.0,1932.0,1932246N19087
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1932.0,1932262N19089
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1932.0,1932293N14096
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1932.0,1932304N11083
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1932.0,1932316N10083
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1932.0,1932327N08089
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1933.0,1933142N12088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1933.0,1933165N18086
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1933.0,1933196N23080
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1933.0,1933198N23085
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1933.0,1933205N21091
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1933.0,1933211N18088
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1933.0,1933214N19089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1933.0,1933220N18091
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1933.0,1933233N25084
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1933.0,1933249N16087
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1933.0,1933255N20087
66,1.0,1.0,1.0,0.0,0.0,62.0,1.0,0.0,0.0,1933.0,1933260N17093
66,1.0,1.0,1.0,0.0,0.0,62.0,1.0,0.0,0.0,1933.0,1933286N11092
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1933.0,1933318N09092
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1933.0,1933346N07086
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1934.0,1934023N08086
5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1934.0,1934178N18088
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1934.0,1934181N21089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1934.0,1934212N16086
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1934.0,1934222N22087
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1934.0,1934227N18087
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1934.0,1934233N21088
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1934.0,1934249N17089
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1934.0,1934260N20089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1934.0,1934274N21093
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1934.0,1934288N23086
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1934.0,1934309N10092
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1934.0,1934329N09088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1935.0,1935116N13094
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1935.0,1935189N21089
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1935.0,1935195N15087
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1935.0,1935224N24086
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1935.0,1935250N20090
82,1.0,1.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,1935.0,1935290N10083
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1935.0,1935293N14093
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1935.0,1935306N14094
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1935.0,1935315N09087
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1935.0,1935340N11094
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1936.0,1936113N10090
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1936.0,1936144N14084
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1936.0,1936163N20089
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1936.0,1936184N20088
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1936.0,1936203N18087
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1936.0,1936230N19087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1936.0,1936239N19089
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1936.0,1936249N19089
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1936.0,1936273N15086
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1936.0,1936299N10088
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1936.0,1936309N09088
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1936.0,1936337N11091
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1937.0,1937105N10089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1937.0,1937118N14097
74,1.0,1.0,1.0,0.0,0.0,70.0,1.0,0.0,0.0,1937.0,1937171N21090
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1937.0,1937192N20087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1937.0,1937203N19089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1937.0,1937214N21089
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1937.0,1937237N25081
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1937.0,1937246N19087
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1937.0,1937248N21088
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1937.0,1937254N18090
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1937.0,1937269N17094
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1937.0,1937276N14074
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1937.0,1937284N15096
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1937.0,1937333N10084
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1937.0,1937360N11094
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1938.0,1938079N08085
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1938.0,1938145N21089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1938.0,1938191N24088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1938.0,1938223N22091
82,1.0,1.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,1938.0,1938269N14091
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1938.0,1938279N18090
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1938.0,1938310N08091
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1938.0,1938325N09089
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1939.0,1939007N07088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1939.0,1939102N07082
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1939.0,1939174N23087
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1939.0,1939195N23088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1939.0,1939201N21089
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1939.0,1939210N24091
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1939.0,1939228N21089
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1939.0,1939234N19091
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1939.0,1939240N19092
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1939.0,1939249N22086
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1939.0,1939255N24085
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1939.0,1939264N23091
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1939.0,1939273N18093
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1939.0,1939294N15081
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1939.0,1939319N10082
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1939.0,1939337N10095
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1940.0,1940139N12083
21,1.0,1.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,1940.0,1940176N19088
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1940.0,1940182N21089
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1940.0,1940190N22088
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1940.0,1940215N22089
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1940.0,1940233N19087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1940.0,1940239N22090
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1940.0,1940259N17087
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1940.0,1940262N14096
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1940.0,1940294N18087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1940.0,1940317N11079
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1940.0,1940320N13085
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1940.0,1940355N11092
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1941.0,1941142N13095
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1941.0,1941152N17084
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1941.0,1941155N20088
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1941.0,1941166N22090
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1941.0,1941179N21090
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1941.0,1941187N22088
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1941.0,1941209N21092
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1941.0,1941220N21089
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1941.0,1941227N19092
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1941.0,1941237N23089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1941.0,1941243N25086
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1941.0,1941250N20089
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1941.0,1941255N15084
66,1.0,1.0,1.0,0.0,0.0,62.0,1.0,0.0,0.0,1941.0,1941277N07088
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1941.0,1941319N14083
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1941.0,1941334N08087
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1941.0,1941343N09092
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1942.0,1942154N16091
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1942.0,1942183N21090
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1942.0,1942189N21090
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1942.0,1942205N21089
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1942.0,1942213N22090
82,1.0,1.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,1942.0,1942241N18090
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1942.0,1942252N21092
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1942.0,1942262N23089
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1942.0,1942269N17087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1942.0,1942287N17090
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1942.0,1942304N11085
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1942.0,1942317N14095
82,1.0,1.0,1.0,0.0,0.0,78.0,1.0,0.0,0.0,1943.0,1943133N11082
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1943.0,1943151N20089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1943.0,1943192N21087
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1943.0,1943198N21089
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1943.0,1943205N20090
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1943.0,1943212N20090
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1943.0,1943216N22089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1943.0,1943233N23085
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1943.0,1943265N19089
66,1.0,1.0,1.0,0.0,0.0,62.0,1.0,0.0,0.0,1943.0,1943278N13084
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1943.0,1943289N15081
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1943.0,1943302N14087
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1943.0,1943324N08086
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1944.0,1944060N04085
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1944.0,1944141N15092
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1944.0,1944167N22091
58,1.0,1.0,1.0,0.0,0.0,54.0,1.0,0.0,0.0,1944.0,1944191N19087
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1944.0,1944201N22087
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1944.0,1944205N21091
50,1.0,1.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,1944.0,1944210N20090
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1944.0,1944224N25078
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1944.0,1944227N23084
42,1.0,1.0,1.0,0.0,0.0,38.0,1.0,0.0,0.0,1944.0,1944231N19089
66,1.0,1.0,1.0,0.0,0.0,62.0,1.0,0.0,0.0,1944.0,1944237N21091
26,1.0,1.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,1944.0,1944273N19089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1944.0,1944277N21089
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1944.0,1944288N13085
34,1.0,1.0,1.0,0.0,0.0,30.0,1.0,0.0,0.0,1944.0,1944299N12084
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1944.0,1944311N13090
10,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1944.0,1944333N11086
18,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,1944.0,1944366N10087
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1945.0,1945120N12093
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1945.0,1945177N23085
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1945.0,1945188N20089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1945.0,1945202N17088
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1945.0,1945243N16085
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1945.0,1945249N18090
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1945.0,1945261N18089
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1945.0,1945272N18089
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1945.0,1945288N07092
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1945.0,1945310N07086
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1945.0,1945338N08087
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1945.0,1945346N09088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1946.0,1946183N20091
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1946.0,1946195N23088
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1946.0,1946201N17087
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1946.0,1946213N20089
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1946.0,1946217N20090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1946.0,1946229N20091
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1946.0,1946249N20090
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1946.0,1946253N23089
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1946.0,1946257N20089
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1946.0,1946276N16092
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1946.0,1946289N12085
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1946.0,1946305N09088
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1946.0,1946310N08089
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1946.0,1946319N09086
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1946.0,1946340N11086
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1947.0,1947056N06089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1947.0,1947108N13096
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1947.0,1947175N19090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1947.0,1947191N19091
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1947.0,1947196N20090
53,1.0,1.0,1.0,0.0,0.0,49.0,1.0,0.0,0.0,1947.0,1947223N16119
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1947.0,1947233N17087
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1947.0,1947239N19089
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1947.0,1947245N22089
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1947.0,1947268N17088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1947.0,1947294N09092
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1947.0,1947305N12097
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1947.0,1947345N08092
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1947.0,1947354N09086
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1948.0,1948014N11087
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1948.0,1948094N13093
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1948.0,1948137N15093
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1948.0,1948176N20089
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1948.0,1948188N20088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1948.0,1948209N20090
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1948.0,1948225N18087
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1948.0,1948236N21089
100,1.0,1.0,1.0,0.0,0.0,96.0,1.0,0.0,0.0,1948.0,1948263N17086
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1948.0,1948271N17088
37,1.0,1.0,1.0,0.0,0.0,33.0,1.0,0.0,0.0,1948.0,1948275N11114
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1948.0,1948276N20090
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1948.0,1948280N16095
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1948.0,1948303N09091
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1949.0,1949112N11089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1949.0,1949141N11084
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1949.0,1949159N20088
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1949.0,1949194N19086
16,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,1949.0,1949213N20088
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1949.0,1949250N18087
52,1.0,1.0,1.0,0.0,0.0,48.0,1.0,0.0,0.0,1949.0,1949256N20088
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1949.0,1949262N16092
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1949.0,1949281N18089
76,1.0,1.0,1.0,0.0,0.0,72.0,1.0,0.0,0.0,1949.0,1949294N10095
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1950.0,1950098N05083
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1950.0,1950143N08093
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1950.0,1950160N19091
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1950.0,1950174N20089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1950.0,1950192N20088
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1950.0,1950192N25079
36,1.0,1.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,1950.0,1950206N21089
28,1.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,1950.0,1950215N25087
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1950.0,1950221N21089
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1950.0,1950244N26079
20,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1950.0,1950252N15085
60,1.0,1.0,1.0,0.0,0.0,56.0,1.0,0.0,0.0,1950.0,1950255N21090
12,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1950.0,1950265N19088
44,1.0,1.0,1.0,0.0,0.0,40.0,1.0,0.0,0.0,1950.0,1950290N12082
