role,SID,NAME,horizon,ISO_TIME,origin_lat,origin_lon,true_lat,true_lon,best_competitor_at_horizon,sece_v2_phase3_lat,sece_v2_phase3_lon,stacking_ensemble_lat,stacking_ensemble_lon,persistence_residual_cascade_lat,persistence_residual_cascade_lon,random_forest_lat,random_forest_lon,lightgbm_lat,lightgbm_lon,xgboost_lat,xgboost_lon,catboost_lat,catboost_lon,cbplusmotionnn_lat,cbplusmotionnn_lon
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-16 09:00:00,18.1,83.3,18.2,83.1,Random Forest,18.187398017402497,83.1258700434649,18.18691714446115,83.1251193642142,18.232739959666088,83.07636104931001,18.201666666666668,83.12333333333333,18.192402854012776,83.12457995754677,18.1992586,83.1217312,18.240545179356907,83.12738907853657,18.175241728097618,83.13466758337222
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-16 12:00:00,18.2,83.1,18.3,82.9,Random Forest,18.247831172206084,82.89927467837579,18.256182603587693,82.90405458360009,18.278369253917173,82.90032250699264,18.25,82.90466666666666,18.269645137005625,82.90194787914217,18.272645395999998,82.90107133,18.282547081327703,82.89799643232467,18.239854732133026,82.89572752477756
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-16 15:00:00,18.3,82.9,18.3,82.7,Random Forest,18.313823015416034,82.6986865076546,18.309147063862056,82.704696473241,18.341825321086308,82.69256609350911,18.313000000000002,82.70400000000001,18.33720317095279,82.69965267630566,18.337388366,82.69718788,18.365686477441493,82.69181041932535,18.31531604362118,82.69218374320316
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-16 18:00:00,18.3,82.7,18.3,82.5,Random Forest,18.37344289847459,82.49436996482605,18.381231266220944,82.49863956006799,18.364637992666495,82.49237770328827,18.377333333333333,82.499,18.363578827985506,82.49558239391688,18.369510095,82.4934106,18.342706201597473,82.49180676692941,18.365542592155318,82.4922581186098
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-16 21:00:00,18.3,82.5,18.4,82.2,Random Forest,18.388034082665538,82.20883225392988,18.377299560662852,82.20289390076464,18.35888116657944,82.26155722995158,18.377333333333333,82.20700000000001,18.378733103303805,82.21488070720875,18.383592474,82.21842784,18.34712291781336,82.26417796680104,18.399667492138796,82.23488303631107
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 00:00:00,18.4,82.2,18.4,81.9,Random Forest,18.423216789403842,81.8864714194513,18.421587598370138,81.89722472965661,18.445215833922507,81.89149766118798,18.423,81.89766666666667,18.437000568579723,81.89546245899274,18.441570636999998,81.89046706,18.46673562127695,81.88670567824573,18.42299338605218,81.87295701369312
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 03:00:00,18.4,81.9,18.5,81.6,Random Forest,18.502258301843366,81.58127854195882,18.495230259985732,81.58979800524963,18.468587049730175,81.59306341172257,18.493,81.593,18.484402996444157,81.59449252986133,18.48970159,81.5944858,18.46121335584656,81.58872808319003,18.511080578717685,81.57338103143594
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 06:00:00,18.5,81.6,18.6,81.4,Random Forest,18.600989110902454,81.37605369854711,18.606707939335593,81.38321767198386,18.602919073848962,81.32732886224467,18.605333333333334,81.38466666666666,18.598979895400415,81.37215171961799,18.60248066,81.36505507999999,18.58890896324412,81.33600363659701,18.592811960953377,81.36766700558007
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 09:00:00,18.6,81.4,18.8,81.2,Random Forest,18.79627362158697,81.21218788114737,18.79993564857992,81.21486348462957,18.7735988013148,81.17784127647981,18.795333333333335,81.21400000000001,18.78900808367114,81.17910303235483,18.78332289,81.17879858,18.739819585475278,81.20695039240941,18.79106285175218,81.2132707017073
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 12:00:00,18.8,81.2,19.0,81.1,Random Forest,19.015039515751198,81.09536892578168,18.99403211675356,81.0870353132146,18.994681952178784,81.02579380865387,18.990333333333336,81.09066666666666,18.996073536210794,81.05815690537538,18.999817240000002,81.04793627000001,18.98669875297672,81.03718814314347,19.039582146812727,81.11980868979545
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 15:00:00,19.0,81.1,19.3,81.0,Random Forest,19.278190399621742,81.01733702160205,19.27662528546694,81.01084171016895,19.23825743652979,80.99429329856628,19.273666666666667,81.006,19.24219284488613,81.00501732970109,19.2412671,81.00761229999999,19.21386372521792,80.9947006108053,19.27782548878967,81.0364083170204
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 18:00:00,19.3,81.0,19.5,80.9,Random Forest,19.507814760086678,80.9342950816702,19.511759822899503,80.93454258329436,19.539119979685903,80.92943163405135,19.510333333333335,80.93633333333334,19.498254094666493,80.93256273043866,19.51970935,80.92697716,19.529252539967924,80.90291050738885,19.499844522832475,80.93632986760889
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-17 21:00:00,19.5,80.9,19.8,80.9,Random Forest,19.78331583967552,80.88196807196468,19.79890495029614,80.89514757188398,19.743147543050654,80.82643699373415,19.786666666666665,80.88666666666667,19.744524414940145,80.86873436423605,19.74393661,80.864197047,19.717591601083694,80.79846087844547,19.768589916654072,80.85076344964844
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-18 00:00:00,19.8,80.9,20.1,80.8,Random Forest,20.01264548232678,80.8237241598823,20.01666420148344,80.81833049217681,20.04626661917213,80.83855298929204,20.00766666666667,80.81533333333334,20.010844974537235,80.82415682042478,20.02418618,80.830987746,20.029165869586766,80.81211278497808,20.009500149263424,80.8398526637639
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-18 03:00:00,20.1,80.8,20.4,80.8,Random Forest,20.38553797800931,80.77013111719201,20.385236200474953,80.79212356200728,20.390587740803937,80.73492789123725,20.389,80.788,20.369308713865593,80.75684019484733,20.379998750000002,80.75032085,20.364760117212406,80.68962397450855,20.377662383526516,80.71804002318528
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-18 06:00:00,20.4,80.8,20.8,80.7,Random Forest,20.837786251989748,80.75362967776435,20.82426285989718,80.76228093247298,20.776722602123908,80.75009339900818,20.818333333333335,80.76433333333333,20.783998045684925,80.73131167777215,20.78191596,80.737457986,20.741544274295457,80.68183149509174,20.85153242137624,80.73454787328727
typical_sece_24h,1996163N08088,UNNAMED (1996),3h,1996-06-18 09:00:00,20.8,80.7,21.3,80.7,Random Forest,21.255871255357928,80.65505183515435,21.246899396756916,80.68784453409894,21.21882244444008,80.61983975928858,21.249000000000002,80.67866666666667,21.228076502045923,80.65858502347103,21.2261111,80.64601939,21.189639276844236,80.5616823132382,21.256590282694166,80.57736518155603
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 03:00:00,8.4,87.7,9.0,87.5,Stacking Ensemble,9.11016918226957,87.34838948995433,8.993950535732324,87.46865690814542,9.11435976910488,87.3609262014617,8.959333333333332,87.45533333333334,9.00603331397964,87.3255024157444,9.0523194,87.30740408,9.153561493107318,87.2214183794277,9.199747689187875,87.25174151140243
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 06:00:00,8.5,87.7,9.3,87.4,Stacking Ensemble,9.333960939259834,87.4558202326131,9.227425976036812,87.45295665802072,9.266666252669175,87.38285739072889,9.392333333333333,87.407,9.262942778818703,87.42167684987041,9.304527,87.3934493,9.193513747972464,87.28848581375703,9.307046081843213,87.51241923180893
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 09:00:00,8.6,87.7,9.6,87.2,Stacking Ensemble,9.397816257098434,87.42353507135068,9.323799803567262,87.45932811240273,9.3627133338617,87.38546678788651,9.474,87.41566666666667,9.336978969685678,87.39734669881415,9.371945499999999,87.3893486,9.286256601565507,87.29065500323644,9.359208551334948,87.43996860576664
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 12:00:00,8.8,87.6,9.9,86.9,Stacking Ensemble,9.691898095716867,87.3317556489351,9.57518650873296,87.37233659439181,9.629161731989454,87.28206357736381,9.659333333333334,87.34266666666666,9.62028476007094,87.29000851942274,9.6020778,87.28354302999999,9.598349951655978,87.13748635600712,9.702849594116033,87.32906035681636
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 15:00:00,9.0,87.5,10.2,86.6,Stacking Ensemble,10.014524375075874,87.1320085681819,9.909148474891097,87.18617137754472,9.935586259864088,87.10791490619727,9.994,87.152,9.93698932114214,87.18337574168277,9.92920285,87.13662922,9.871729290750359,87.00053680867182,10.017537878325319,87.12326223606725
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 18:00:00,9.3,87.4,10.4,86.2,Stacking Ensemble,10.615582380633189,86.67297583561694,10.462733829826014,86.63913111704882,10.515290387446939,86.5943123991544,10.4,86.599,10.505471684619382,86.64079853516883,10.445934600000001,86.6906493,10.389779994967736,86.84116409197918,10.708393751649739,86.76974768310583
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-11 21:00:00,9.6,87.2,10.6,85.9,Stacking Ensemble,10.874428618130738,85.99069574860343,10.717128465176765,85.99024280375292,10.714880355446398,86.0372007717778,10.703666666666667,85.92466666666667,10.71297605997766,86.05413791201077,10.7097696,86.1365152,10.681420175536205,86.36573249325119,10.977141483366728,86.09435161238234
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 00:00:00,9.9,86.9,10.9,85.6,Stacking Ensemble,10.927858533487713,85.65417333575294,10.997457458136227,85.65555442830698,10.968467564983271,85.68554645574571,10.954,85.60000000000001,10.936617349845699,85.64133644201254,10.904121,85.61344770000001,10.840412786501844,85.75615525021213,10.862824604853344,85.7470390863318
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 03:00:00,10.2,86.6,11.2,85.2,Stacking Ensemble,11.2929635163179,85.07926103820739,11.253783877851639,85.0788377076239,11.307444470370204,85.21482988115798,11.286999999999999,85.029,11.191424606039863,85.13829654007947,11.2408796,85.1437685,11.18280473228934,85.3158826945435,11.298810304498438,85.17667157333445
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 06:00:00,10.4,86.2,11.5,84.8,Stacking Ensemble,11.375234178820579,85.05443456318365,11.333228206711562,85.00291647610618,11.289339029797038,85.01948272725156,11.359666666666666,85.04933333333334,11.286112770671796,85.00488846350726,11.2841017,84.9972254,11.206390943065244,84.86400730654299,11.384189081839814,85.09488595834547
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 09:00:00,10.6,85.9,11.8,84.4,Stacking Ensemble,11.824917677376124,84.76270155387652,11.721341721362853,84.62461346152088,11.63038663557914,84.7061985419868,11.776333333333332,84.66033333333334,11.641965236294947,84.70794147151082,11.650254799999999,84.6779932,11.493809046241557,84.72929112058888,11.887491485600332,84.90066182635329
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 12:00:00,10.9,85.6,12.1,83.9,Stacking Ensemble,12.126082933027012,84.23000983226851,12.087993638113897,84.22364479747365,12.13715964113896,84.32301871770966,12.062333333333333,84.16633333333333,11.993982676599254,84.26574812598732,12.0439182,84.2949692,11.91555293407049,84.38816970125458,12.167776785929794,84.3362559313013
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 15:00:00,11.2,85.2,12.5,83.1,Stacking Ensemble,12.333731445371571,83.46532589863351,12.213245352826082,83.42099522138416,12.168627789956618,83.58095751639647,12.228333333333332,83.30466666666666,12.15580024288118,83.51090052765336,12.219774999999998,83.62605070000001,12.214238206050705,83.69961282659463,12.42307785527002,83.68029530248741
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 18:00:00,11.5,84.8,12.8,83.0,Stacking Ensemble,12.70014873912081,83.08819789621779,12.575389219374951,83.03528903804803,12.611538509442031,83.17546748986128,12.624333333333333,82.92699999999999,12.533209934165795,83.1249584068381,12.5584464,83.2410503,12.522717432455327,83.29392988365632,12.767287294611965,83.30300344559669
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-12 21:00:00,11.8,84.4,13.0,82.6,Stacking Ensemble,13.104736374255719,82.57544548851236,12.887174099733132,82.51376815572895,12.979435064943551,82.5515531893382,12.929666666666668,82.53133333333334,12.901261014369771,82.52402625245806,12.915768,82.67033350000001,12.884308710703616,82.78576429176815,13.230682870104436,82.67604404597347
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 00:00:00,12.1,83.9,13.2,82.2,Stacking Ensemble,13.422987345323588,81.65541538354707,13.217345662099412,81.68081852040562,13.325771677897011,81.89308077487678,13.214666666666666,81.70066666666668,13.212829064231036,81.72396346878836,13.225807399999999,81.8934916,13.195330791320359,81.89614477520266,13.566420483273571,81.67914591574433
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 03:00:00,12.5,83.1,13.5,81.8,Stacking Ensemble,13.787008593824432,81.7113363373182,13.89135551828018,81.56593113671244,13.602241969086917,81.53164041302776,13.857,81.65133333333333,13.797549396771963,81.60574208059073,13.7401371,81.6172491,13.523956616794479,81.29827239052952,13.689301323423878,81.81446598555017
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 06:00:00,12.8,83.0,13.7,81.5,Stacking Ensemble,13.904666929794363,81.91147646023387,13.90168664713469,81.61120537004979,13.822157424654883,81.91014246375626,13.846333333333334,81.57966666666667,13.76798039962515,81.67045942013154,13.78470813,81.8847139,13.790686575068941,82.31269296077843,13.952198980179563,82.27854620816795
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 09:00:00,13.0,82.6,13.7,81.2,Stacking Ensemble,13.948212943485672,81.17629348505044,13.880313700864962,81.25604084607579,13.960096423261124,81.28844341680598,13.929333333333332,81.33099999999999,13.86057986154772,81.21347117181402,13.85766536,81.2694614,13.823341271418546,81.1146098368057,13.959109598839628,81.0646975226885
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 12:00:00,13.2,82.2,13.8,81.2,Stacking Ensemble,14.173043800619121,80.68759847583233,14.061380310440537,80.74653147122645,14.138731319483622,80.80798329419034,14.067666666666666,80.72866666666667,14.07372226302435,80.79376776390835,14.076640739999998,80.75900080000001,14.00061149454917,80.68150795522513,14.227417259090457,80.69295621693135
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 15:00:00,13.5,81.8,14.1,81.1,Stacking Ensemble,14.43654393870013,80.64960019022084,14.495616338523368,80.57917292956628,14.466039047660406,80.67155175452162,14.492,80.61233333333332,14.44969844669682,80.6127853855361,14.4528576,80.6193265,14.345505951936865,80.49155230620816,14.360468547862759,80.72253057290035
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 18:00:00,13.7,81.5,14.5,81.3,Stacking Ensemble,14.152588528714611,80.43408070100111,14.253787538720717,80.40104959886688,14.239229376521441,80.5320063149531,14.179333333333334,80.362,14.22546626552279,80.55592683328437,14.2435792,80.4940091,14.3090663696244,80.3708959434163,14.079818540726947,80.53939774317195
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-13 21:00:00,13.7,81.2,14.8,81.4,Stacking Ensemble,14.073198614804552,80.66055697914278,14.04377551837914,80.51099921388543,14.006580192241591,80.47416629059335,14.030999999999999,80.658,14.04264350529785,80.45064982595751,14.07908077,80.57073284,14.00019352009127,80.22234025814433,14.090759504298298,80.67976102641487
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 00:00:00,13.8,81.2,15.1,81.6,Stacking Ensemble,14.66167884528029,80.92773205026471,14.707652181329378,81.0386770551268,14.568865427130218,81.01530776703449,14.769,81.05033333333334,14.76067956005377,81.04132466395862,14.6807537,80.98641734,14.439952918397463,80.75110126216317,14.519674540945514,80.81290009024978
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 03:00:00,14.1,81.1,15.5,81.9,Stacking Ensemble,15.42136818937647,81.16231313069757,15.48935009423461,81.22462092121205,15.163889668207714,81.11661716327549,15.598666666666666,81.16633333333333,15.410366906405141,81.09038524222281,15.3409745,81.23824995999999,14.93347220799458,81.10344879051831,15.286158643595586,81.15635093634637
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 06:00:00,14.5,81.3,15.9,82.3,Stacking Ensemble,15.226287165368886,81.96930995909005,15.523810000094148,82.04222133036485,15.42282650611998,81.71369144281947,15.475000000000001,82.11266666666667,15.36296375837547,81.57862672640653,15.3804087,81.7219587,15.416557315913266,81.67298518127316,15.007648682523792,81.80458251569699
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 09:00:00,14.8,81.4,16.2,82.6,Stacking Ensemble,15.706366352283283,81.95211747170194,15.712816068847651,81.99612892955052,15.667721068320413,81.86576937517648,15.599,82.10300000000001,15.769428304438605,81.82763667176624,15.7309415,81.91755540000001,15.65120450943709,81.67539393830758,15.676827140254831,81.78343946021167
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 12:00:00,15.1,81.6,16.5,82.8,Stacking Ensemble,16.204759929152868,82.55297591550575,16.027676223771653,82.45745410167869,16.092129038776754,82.34895121261715,16.051666666666666,82.448,16.085760525107066,82.33847058776307,16.1507332,82.39725575,16.154059704768148,82.20970721700965,16.284690533868304,82.6291024975546
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 15:00:00,15.5,81.9,16.6,82.8,Stacking Ensemble,16.803456062681246,83.06067093080863,16.826189637125534,83.04692040926862,16.57623344274613,82.79367361189595,16.769666666666666,82.84700000000001,16.83302775811188,83.10326445432045,16.785863,82.9871816,16.680940535455285,82.74866770870575,16.74064129880839,83.23964331731074
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 18:00:00,15.9,82.3,16.8,83.2,Stacking Ensemble,17.04961277483548,83.43772792227655,17.12106768948903,83.4693667741194,16.91513660670291,83.31358239468643,17.071333333333335,83.40899999999999,17.064742559783262,83.48786341383062,17.1095102,83.4782582,16.990443978777826,83.12643542086255,16.97731708050222,83.43152013983257
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-14 21:00:00,16.2,82.6,17.0,83.4,Stacking Ensemble,16.882635089488467,83.27482609599015,16.962634779688244,83.52395625147479,17.022876578234168,83.3946113295795,16.927999999999997,83.37299999999999,17.00435928467709,83.42835975285745,17.0005371,83.43521795,17.0372577627277,83.18628206803369,16.764256842942995,83.15534214014845
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 00:00:00,16.5,82.8,17.1,83.6,Stacking Ensemble,16.886066792408013,83.10753608098513,17.197478235538053,83.39255400347997,17.286356024437136,83.24555604523232,17.162,83.29133333333333,17.11595461366023,83.25058566816176,17.1640827,83.25553255,17.18096292536171,83.17933447974532,16.621003560051875,82.91331702453658
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 03:00:00,16.6,82.8,17.2,83.6,Stacking Ensemble,17.329960472862442,83.43864097093832,17.26205374510858,83.49077732498388,17.212699343028113,83.20083902879628,17.28166666666667,83.55,17.264129759762266,83.41442926881244,17.191981600000002,83.28734048,17.11663092509569,82.94944913260268,17.352422432025016,83.3070203326099
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 06:00:00,16.8,83.2,17.3,83.6,Stacking Ensemble,17.281735531847733,84.02501546888243,17.484058828068925,84.26164444791922,17.47720388462375,84.08193624923187,17.575333333333333,84.13900000000001,17.475420468947405,84.15264405368147,17.486695100000002,84.086185,17.42199122955416,83.8143681624242,17.023921513526254,83.88500896316988
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 09:00:00,17.0,83.4,17.4,83.6,Stacking Ensemble,17.719048028554298,84.05415641249031,17.68318142382395,84.13767206460474,17.68476029269886,83.9949461841386,17.740666666666666,84.095,17.6545713078211,83.99059210310315,17.670213,84.033038,17.64715745608646,83.84058244377886,17.71031918032405,83.99293295559545
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 12:00:00,17.1,83.6,17.6,83.6,Stacking Ensemble,17.524889258773577,84.18132511789526,17.605560529127125,84.18910250959976,17.607441239871267,84.03147459329531,17.665000000000003,84.06866666666666,17.59019984159815,84.02572622182826,17.621563400000003,84.1159567,17.475539468819786,84.02949034775229,17.40730405049845,84.27663352216348
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 15:00:00,17.2,83.6,17.8,83.6,Stacking Ensemble,17.60845756444414,83.71803551408033,17.543932144464577,83.60309067819495,17.687053667446868,83.46545520262562,17.528,83.443,17.6492662848959,83.48669089134818,17.63361828,83.52402298999999,17.586749153719104,83.6687007070102,17.602644519203665,83.9908361203779
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 18:00:00,17.3,83.6,17.9,83.5,Stacking Ensemble,17.687423219362078,83.63922091781556,17.6709798450709,83.506768625092,17.793767358648147,83.4835284393144,17.701666666666668,83.375,17.714726156566908,83.47221050220772,17.74291466,83.53006253,17.68635677697956,83.61673403905807,17.647965179090544,83.90358198026082
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-15 21:00:00,17.4,83.6,18.1,83.3,Stacking Ensemble,17.935028665277688,83.73092034500438,17.989408203444288,83.66338363667677,17.974679102154834,83.63847198875003,18.139999999999997,83.615,17.968875790057822,83.57669903051007,17.974192459999998,83.613617423,17.798190916048114,83.61136446247092,17.800529791065674,83.84339577061795
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-16 00:00:00,17.6,83.6,18.2,83.1,Stacking Ensemble,18.38367498312325,83.45527379446196,18.345261862093484,83.47801282693348,18.38047828114547,83.40462532242314,18.374333333333336,83.55933333333333,18.42056149186573,83.43727737357763,18.377707100000002,83.44469694,18.323289174335105,83.21048288780689,18.33069793446634,83.3551454665065
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-16 03:00:00,17.8,83.6,18.3,82.9,Stacking Ensemble,18.54432829377777,83.27743609730194,18.536065681995115,83.21727529344447,18.574803901351295,83.33155453137708,18.573666666666668,83.16799999999999,18.55213747334271,83.2562732421073,18.5616564,83.28158703999999,18.537220055515522,83.20601401792942,18.49182819784761,83.3973775803355
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-16 06:00:00,17.9,83.5,18.3,82.7,Stacking Ensemble,18.604300405987637,82.85530000580246,18.596812839800577,82.78194232904792,18.561853803643842,82.89708239368603,18.74533333333333,82.74333333333333,18.60070429749337,82.80797948462158,18.5660645,82.8483137,18.500761869985716,82.92305939837621,18.510388710546597,82.9877182243099
typical_sece_24h,1996163N08088,UNNAMED (1996),12h,1996-06-16 09:00:00,18.1,83.3,18.3,82.5,Stacking Ensemble,18.5836982065624,82.43209288642096,18.66040518234573,82.43346498502095,18.667278459932778,82.5289077177947,18.662666666666667,82.31933333333333,18.639391608040135,82.55411996973571,18.612965900000003,82.5356262,18.6971218775627,82.53946945635758,18.495624187688342,82.57219074369613
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 03:00:00,8.4,87.7,10.2,86.6,Stacking Ensemble,10.127385568141364,86.79487120926457,9.904176987018197,86.99131018990684,10.02211827049112,86.65206922615577,10.010666666666667,87.06066666666666,9.914834708493464,86.75442905831807,10.096227800000001,86.76895345,9.986889946991477,86.6109740101544,10.06670156409784,86.48097749664198
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 06:00:00,8.5,87.7,10.4,86.2,Stacking Ensemble,10.250301375537344,87.12018249940552,10.046440458870586,87.1455283828163,10.021244718299123,86.88216231981588,10.265333333333333,87.027,10.043255461574494,86.92337477204829,10.1407174,86.92513944000001,10.054724522240564,86.77628419997522,10.118924179978512,87.18272392430822
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 09:00:00,8.6,87.7,10.6,85.9,Stacking Ensemble,10.310759622659784,86.92172150179871,10.14837703473928,87.14495741056342,10.07977344869591,86.78848908550455,10.382333333333332,87.06666666666668,10.08975151524559,86.89049569880706,10.16359,86.9171743,10.12595656408179,86.80160362207847,10.164662395963088,86.6246346621958
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 12:00:00,8.8,87.6,10.9,85.6,Stacking Ensemble,10.621129691415346,87.00225121353478,10.424521994255855,87.03195245594314,10.520528669051796,86.65021959835505,10.49,87.00399999999999,10.445100145682135,86.7812348722914,10.5348845,86.85547093,10.433201883777166,86.6141263383779,10.585535557877632,87.01222472923212
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 15:00:00,9.0,87.5,11.2,85.2,Stacking Ensemble,10.954677939045057,86.82972345697644,10.720726629579296,86.84730572598221,10.79307358001876,86.55600404748012,10.77,86.81166666666667,10.773657037973841,86.57624874378828,10.7859322,86.6774877,10.72611103331653,86.49015702211733,10.83209596221841,86.87133448492871
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 18:00:00,9.3,87.4,11.5,84.8,Stacking Ensemble,11.738509148573781,86.21810571047664,11.609219938484024,86.07173439478548,11.562331882777242,86.23375757604087,11.610000000000001,85.89366666666668,11.522044965468053,86.2090982311042,11.586646100000001,86.0944053,11.36115767867064,86.3293616498296,11.672935520455889,86.66881150897028
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-11 21:00:00,9.6,87.2,11.8,84.4,Stacking Ensemble,11.9181843644553,85.20414993691966,11.852157965142574,84.99448327289723,11.746384847561275,85.0857690761083,11.872,84.75733333333334,11.732722404493106,85.09748880673958,11.749485799999999,85.1400127,11.65558932568679,85.73989442083729,11.80017138558446,85.86546322076002
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 00:00:00,9.9,86.9,12.1,83.9,Stacking Ensemble,12.136412063890537,84.68440566373312,12.083175867128697,84.787408399436,12.037554516309847,84.59078299302185,12.03233333333333,84.70933333333333,12.018371825925268,84.48843561971813,11.998834800000001,84.45572560000001,11.74032070068313,84.72521411986745,11.818468579290144,84.72107170944842
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 03:00:00,10.2,86.6,12.5,83.1,Stacking Ensemble,12.531068098069598,83.96429501676008,12.409319333167844,83.90004231671523,12.421350598559316,84.01819449352847,12.404333333333332,83.89966666666666,12.39696063588152,83.85010814556998,12.3746206,83.9716576,12.124981599859648,84.28920835319339,12.27203918154501,84.29615306355262
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 06:00:00,10.4,86.2,12.8,83.0,Stacking Ensemble,12.531834034196383,84.3323955470923,12.339466319273326,84.46981564678951,12.246526018589192,84.25544596650512,12.376333333333333,84.54833333333333,12.360208753305173,84.21374386828387,12.2622962,84.2597302,12.070279045373967,83.78769867893108,12.340163610503112,84.1987942832249
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 09:00:00,10.6,85.9,13.0,82.6,Stacking Ensemble,12.821114780449099,84.17559487282615,12.690667142932995,84.12640432719158,12.545307586399975,84.14972280847286,12.762333333333332,84.32233333333333,12.618881119973912,84.08281795701294,12.582955199999999,84.04438710000001,12.33711566093083,83.7966314880228,12.753553335052423,84.30545764563865
typical_sece_24h,1996163N08088,UNNAMED (1996),24h,1996-06-12 12:00:00,10.9,85.6,13.2,82.2,Stacking Ensemble,13.308107479852595,83.03148224991126,13.209683405840696,83.04441701638656,13.27139280025012,83.32425885739191,13.236666666666665,82.84033333333333,13.289343077925277,83.32128214382811,13.1193942,83.2610126,12.778699703453736,83.30505862561685,12.97514351357771,83.3231547680542
